instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,iterations,time,time_limit,seed,feasible,mode,status,error,wall_time
X-n209-k16,X,cvrplib/X/X-n209-k16.vrp,209,30656.0,16,32510.0,6.047755741127349,16,9,1.1123065000001588,1.0,0,True,clarke_wright_alns_vns,ok,,1.1734453729995948
X-n214-k11,X,cvrplib/X/X-n214-k11.vrp,214,10856.0,11,22457.0,106.86256448047162,11,11,1.021518620000279,1.0,0,True,clarke_wright_alns_vns,ok,,1.1039261819996682
X-n219-k73,X,cvrplib/X/X-n219-k73.vrp,219,117595.0,73,118364.0,0.6539393681704154,73,13,1.0247727169999052,1.0,0,True,clarke_wright_alns_vns,ok,,1.0895717849998618
X-n223-k34,X,cvrplib/X/X-n223-k34.vrp,223,40437.0,34,62233.0,53.901130153077624,34,8,1.0189316619998863,1.0,0,True,clarke_wright_alns_vns,ok,,1.1561707529999694
X-n228-k23,X,cvrplib/X/X-n228-k23.vrp,228,25742.0,23,47680.0,85.22259342708415,23,6,1.0206095200001073,1.0,0,True,clarke_wright_alns_vns,ok,,1.0870558010001332
X-n233-k16,X,cvrplib/X/X-n233-k16.vrp,233,19230.0,17,20368.0,5.917836713468539,17,4,1.0320967040006508,1.0,0,True,clarke_wright_alns_vns,ok,,1.1811979029998838
X-n237-k14,X,cvrplib/X/X-n237-k14.vrp,237,27042.0,14,29837.0,10.335773981214407,14,6,1.1182567320001908,1.0,0,True,clarke_wright_alns_vns,ok,,1.2568699020002896
X-n242-k48,X,cvrplib/X/X-n242-k48.vrp,242,82751.0,48,120695.0,45.85322231755507,48,8,1.0837582509993808,1.0,0,True,clarke_wright_alns_vns,ok,,1.2347531310006161
X-n247-k50,X,cvrplib/X/X-n247-k50.vrp,247,37274.0,51,54050.0,45.007243655094705,51,7,1.1041746259998035,1.0,0,True,clarke_wright_alns_vns,ok,,1.201289382000141
X-n256-k16,X,cvrplib/X/X-n256-k16.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 126 into 16 routes,0.12167410099937115
X-n251-k28,X,cvrplib/X/X-n251-k28.vrp,251,38684.0,28,40644.0,5.066694240512874,28,18,1.3500345890006429,1.0,0,True,clarke_wright_alns_vns,ok,,1.418505694000487
X-n261-k13,X,cvrplib/X/X-n261-k13.vrp,261,26558.0,13,28735.0,8.19715340010543,13,8,1.264176636999764,1.0,0,True,clarke_wright_alns_vns,ok,,1.3352613809993272
X-n266-k58,X,cvrplib/X/X-n266-k58.vrp,266,75478.0,58,130618.0,73.05439995760355,58,8,1.3153272719991946,1.0,0,True,clarke_wright_alns_vns,ok,,1.451564259999941
X-n270-k35,X,cvrplib/X/X-n270-k35.vrp,270,35291.0,36,60881.0,72.51140517412371,36,9,1.176577189999989,1.0,0,True,clarke_wright_alns_vns,ok,,1.2764294700000391
X-n275-k28,X,cvrplib/X/X-n275-k28.vrp,275,21245.0,28,22471.0,5.770769592845375,28,7,1.0794705540001814,1.0,0,True,clarke_wright_alns_vns,ok,,1.216506759999902
X-n280-k17,X,cvrplib/X/X-n280-k17.vrp,280,33503.0,17,36281.0,8.291794764647943,17,9,1.0123145110001133,1.0,0,True,clarke_wright_alns_vns,ok,,1.0800428729999112
X-n284-k15,X,cvrplib/X/X-n284-k15.vrp,284,20226.0,15,22218.0,9.84870958172649,15,5,1.2364173129999472,1.0,0,True,clarke_wright_alns_vns,ok,,1.3035560540001825
X-n289-k60,X,cvrplib/X/X-n289-k60.vrp,289,95151.0,61,148337.0,55.8964172735967,61,8,1.069926963999933,1.0,0,True,clarke_wright_alns_vns,ok,,1.1399877359999664
X-n294-k50,X,cvrplib/X/X-n294-k50.vrp,294,47161.0,51,97025.0,105.7314306312419,51,5,1.0308055160003278,1.0,0,True,clarke_wright_alns_vns,ok,,1.1768215140000393
X-n298-k31,X,cvrplib/X/X-n298-k31.vrp,298,34231.0,31,68248.0,99.3748356752651,31,6,1.3747255369999039,1.0,0,True,clarke_wright_alns_vns,ok,,1.4774153679991286
X-n303-k21,X,cvrplib/X/X-n303-k21.vrp,303,21736.0,21,23640.0,8.75966139124034,21,4,1.0063059389995033,1.0,0,True,clarke_wright_alns_vns,ok,,1.1537132820003535
X-n308-k13,X,cvrplib/X/X-n308-k13.vrp,308,25859.0,13,28414.0,9.880505820023975,13,6,1.260180137000134,1.0,0,True,clarke_wright_alns_vns,ok,,1.3266636389998894
X-n313-k71,X,cvrplib/X/X-n313-k71.vrp,313,94043.0,72,159878.0,70.0052103824846,71,7,1.1591412329999002,1.0,0,True,clarke_wright_alns_vns,ok,,1.3162493630006793
X-n322-k28,X,cvrplib/X/X-n322-k28.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 140 into 28 routes,0.26044112900035543
X-n317-k53,X,cvrplib/X/X-n317-k53.vrp,317,78355.0,53,79651.0,1.6540105928147535,53,5,1.0142190189999383,1.0,0,True,clarke_wright_alns_vns,ok,,1.116707249000683
X-n327-k20,X,cvrplib/X/X-n327-k20.vrp,327,27532.0,20,29920.0,8.673543513003052,20,4,1.1414792059995307,1.0,0,True,clarke_wright_alns_vns,ok,,1.2718840210000053
X-n331-k15,X,cvrplib/X/X-n331-k15.vrp,331,31102.0,15,33858.0,8.861166484470452,15,5,1.0794664969998848,1.0,0,True,clarke_wright_alns_vns,ok,,1.146697927999412
X-n336-k84,X,cvrplib/X/X-n336-k84.vrp,336,139111.0,86,208484.0,49.868809799368854,86,4,1.0029588839997814,1.0,0,True,clarke_wright_alns_vns,ok,,1.0761242340004173
X-n344-k43,X,cvrplib/X/X-n344-k43.vrp,344,42050.0,43,119403.0,183.95481569560047,43,7,1.1644070660004218,1.0,0,True,clarke_wright_alns_vns,ok,,1.2640644450002583
X-n351-k40,X,cvrplib/X/X-n351-k40.vrp,351,25896.0,40,65723.0,153.795953042941,40,6,1.0795041179999316,1.0,0,True,clarke_wright_alns_vns,ok,,1.1515865370001848
X-n359-k29,X,cvrplib/X/X-n359-k29.vrp,359,51505.0,29,53615.0,4.096689641782351,29,4,1.0209665339998537,1.0,0,True,clarke_wright_alns_vns,ok,,1.0878271729998232
X-n367-k17,X,cvrplib/X/X-n367-k17.vrp,367,22814.0,17,41431.0,81.60340142018059,17,3,1.3623617059993194,1.0,0,True,clarke_wright_alns_vns,ok,,1.4251171770001747
X-n376-k94,X,cvrplib/X/X-n376-k94.vrp,376,147713.0,94,149358.0,1.1136460568805724,94,5,1.2388647460002176,1.0,0,True,clarke_wright_alns_vns,ok,,1.311829093999222
X-n384-k52,X,cvrplib/X/X-n384-k52.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 363 into 53 routes,0.1742185100001734
X-n393-k38,X,cvrplib/X/X-n393-k38.vrp,393,38260.0,38,93581.0,144.5922634605332,38,3,1.192514415000005,1.0,0,True,clarke_wright_alns_vns,ok,,1.2627151490005417
X-n401-k29,X,cvrplib/X/X-n401-k29.vrp,401,66154.0,29,68673.0,3.8077818423678087,29,5,1.2208471990006728,1.0,0,True,clarke_wright_alns_vns,ok,,1.2982263630001398
X-n420-k130,X,cvrplib/X/X-n420-k130.vrp,420,107798.0,130,181229.0,68.11907456539082,130,6,1.2080411189999722,1.0,0,True,clarke_wright_alns_vns,ok,,1.2784143910002967
X-n411-k19,X,cvrplib/X/X-n411-k19.vrp,411,19712.0,19,22057.0,11.896306818181818,19,4,1.5190791519999038,1.0,0,True,clarke_wright_alns_vns,ok,,1.5981396520000999
X-n429-k61,X,cvrplib/X/X-n429-k61.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 314 into 62 routes,0.21338898799967865
X-n449-k29,X,cvrplib/X/X-n449-k29.vrp,449,55233.0,29,113048.0,104.67474154943604,29,2,1.1921891179999875,1.0,0,True,clarke_wright_alns_vns,ok,,1.2692473979996066
X-n439-k37,X,cvrplib/X/X-n439-k37.vrp,439,36391.0,37,38773.0,6.545574455222446,37,4,1.454731257000276,1.0,0,True,clarke_wright_alns_vns,ok,,1.5897334070004945
X-n469-k138,X,cvrplib/X/X-n469-k138.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 404 into 139 routes,0.30598953400021855
X-n480-k70,X,cvrplib/X/X-n480-k70.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 373 into 70 routes,0.37592363500061765
X-n459-k26,X,cvrplib/X/X-n459-k26.vrp,459,24139.0,26,58835.0,143.73420605658893,26,2,1.2383379659995626,1.0,0,True,clarke_wright_alns_vns,ok,,1.3149044040001172
X-n491-k59,X,cvrplib/X/X-n491-k59.vrp,491,66483.0,59,150732.0,126.7226208203601,59,4,1.2215434839999944,1.0,0,True,clarke_wright_alns_vns,ok,,1.3342893859999094
X-n502-k39,X,cvrplib/X/X-n502-k39.vrp,502,69226.0,39,71445.0,3.2054430416317565,39,3,1.2586685380001654,1.0,0,True,clarke_wright_alns_vns,ok,,1.3307158319994414
X-n513-k21,X,cvrplib/X/X-n513-k21.vrp,513,24201.0,21,27312.0,12.85484070906161,21,4,2.0615453519994844,1.0,0,True,clarke_wright_alns_vns,ok,,2.1427263779996792
X-n524-k153,X,cvrplib/X/X-n524-k153.vrp,524,154593.0,155,248356.0,60.65151720970549,154,3,1.9665612740000142,1.0,0,True,clarke_wright_alns_vns,ok,,2.136424629999965
X-n548-k50,X,cvrplib/X/X-n548-k50.vrp,548,86700.0,50,89659.0,3.412918108419839,50,4,1.658571471999494,1.0,0,True,clarke_wright_alns_vns,ok,,1.7832723719993737
X-n536-k96,X,cvrplib/X/X-n536-k96.vrp,536,94846.0,96,214311.0,125.95681420407819,96,3,2.2074388940000063,1.0,0,True,clarke_wright_alns_vns,ok,,2.3652964800003247
X-n561-k42,X,cvrplib/X/X-n561-k42.vrp,561,42717.0,42,45745.0,7.088512770091533,42,3,1.3457272499999817,1.0,0,True,clarke_wright_alns_vns,ok,,1.4809225410008366
X-n586-k159,X,cvrplib/X/X-n586-k159.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 365 into 159 routes,0.34411348000048747
X-n573-k30,X,cvrplib/X/X-n573-k30.vrp,573,50673.0,30,52495.0,3.5956031811813,30,3,1.5603894360001505,1.0,0,True,clarke_wright_alns_vns,ok,,1.724187386000267
X-n599-k92,X,cvrplib/X/X-n599-k92.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 523 into 93 routes,0.4002584170002592
X-n627-k43,X,cvrplib/X/X-n627-k43.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 624 into 43 routes,0.4576477110003907
X-n613-k62,X,cvrplib/X/X-n613-k62.vrp,613,59535.0,62,163911.0,175.31872008062484,62,3,1.3427154259998133,1.0,0,True,clarke_wright_alns_vns,ok,,1.460738539999511
X-n641-k35,X,cvrplib/X/X-n641-k35.vrp,641,63684.0,35,68211.0,7.108535895986432,35,2,1.2085292769997977,1.0,0,True,clarke_wright_alns_vns,ok,,1.2879923009995764
X-n655-k131,X,cvrplib/X/X-n655-k131.vrp,655,106780.0,131,108223.0,1.3513766622963101,131,3,1.3835525849999613,1.0,0,True,clarke_wright_alns_vns,ok,,1.4537112280004294
X-n670-k130,X,cvrplib/X/X-n670-k130.vrp,670,146332.0,133,288086.0,96.87149769018396,133,2,2.070832330000485,1.0,0,True,clarke_wright_alns_vns,ok,,2.153566134000357
X-n685-k75,X,cvrplib/X/X-n685-k75.vrp,685,68205.0,75,187237.0,174.52092955061946,75,2,1.2004131520006922,1.0,0,True,clarke_wright_alns_vns,ok,,1.2904152159999285
X-n701-k44,X,cvrplib/X/X-n701-k44.vrp,701,81923.0,44,85482.0,4.344323328003124,44,2,1.3527826809995531,1.0,0,True,clarke_wright_alns_vns,ok,,1.5072752179994495
X-n716-k35,X,cvrplib/X/X-n716-k35.vrp,716,43373.0,35,45645.0,5.2382818804325275,35,3,1.55370904099982,1.0,0,True,clarke_wright_alns_vns,ok,,1.665900142999817
X-n733-k159,X,cvrplib/X/X-n733-k159.vrp,733,136187.0,160,340855.0,150.2845352346406,160,3,1.305150744000457,1.0,0,True,clarke_wright_alns_vns,ok,,1.4677143110002362
X-n749-k98,X,cvrplib/X/X-n749-k98.vrp,749,77269.0,98,175704.0,127.39261540850795,98,2,1.1117798000004768,1.0,0,True,clarke_wright_alns_vns,ok,,1.2992303210003229
X-n766-k71,X,cvrplib/X/X-n766-k71.vrp,766,114417.0,71,201810.0,76.38113217441465,71,2,1.7937359409997953,1.0,0,True,clarke_wright_alns_vns,ok,,1.9840560840002581
X-n783-k48,X,cvrplib/X/X-n783-k48.vrp,783,72386.0,48,160399.0,121.58842870168264,48,3,1.9219269559998793,1.0,0,True,clarke_wright_alns_vns,ok,,2.0542878900005235
X-n819-k171,X,cvrplib/X/X-n819-k171.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 676 into 172 routes,0.6461226229994281
X-n837-k142,X,cvrplib/X/X-n837-k142.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 487 into 142 routes,0.7244336129997464
X-n801-k40,X,cvrplib/X/X-n801-k40.vrp,801,73311.0,40,77277.0,5.409829357122396,40,2,2.5389938429998438,1.0,0,True,clarke_wright_alns_vns,ok,,2.62023097600013
X-n856-k95,X,cvrplib/X/X-n856-k95.vrp,856,88965.0,95,92470.0,3.939751587703029,95,2,1.6440445770003862,1.0,0,True,clarke_wright_alns_vns,ok,,1.7554737589998695
X-n876-k59,X,cvrplib/X/X-n876-k59.vrp,876,99299.0,59,102101.0,2.82178068258492,59,2,1.654255118999572,1.0,0,True,clarke_wright_alns_vns,ok,,1.751866338999207
X-n916-k207,X,cvrplib/X/X-n916-k207.vrp,,,,,,,,,,0,,,error,ValueError: Unable to pack customer 621 into 207 routes,1.0166211099995053
X-n895-k37,X,cvrplib/X/X-n895-k37.vrp,895,53860.0,38,58834.0,9.235053843297438,38,2,2.271869625999898,1.0,0,True,clarke_wright_alns_vns,ok,,2.4866867299997466
X-n936-k151,X,cvrplib/X/X-n936-k151.vrp,936,132715.0,157,309677.0,133.33986361752628,153,1,1.4637922780002555,1.0,0,True,clarke_wright_alns_vns,ok,,1.5641094250004244
X-n979-k58,X,cvrplib/X/X-n979-k58.vrp,979,118976.0,58,196086.0,64.81139053254438,58,2,1.0790576100007456,1.0,0,True,clarke_wright_alns_vns,ok,,1.1847062859997095
X-n10001-k1570,XL,cvrplib/XL/XL-n10001-k1570.vrp,10001,,,5154791.0,,1706,0,0.021671675999641593,0.0,0,True,sweep_construction_only,ok,,0.10343801700037147
X-n1048-k237,XL,cvrplib/XL/XL-n1048-k237.vrp,1048,,,703927.0,,304,0,0.001847135000389244,0.0,0,True,sweep_construction_only,ok,,0.10997344099996553
X-n1094-k157,XL,cvrplib/XL/XL-n1094-k157.vrp,1094,,,239164.0,,157,0,0.0012588099998538382,0.0,0,True,sweep_construction_only,ok,,0.11133106600027531
X-n1141-k112,XL,cvrplib/XL/XL-n1141-k112.vrp,1141,,,233978.0,,119,0,0.001268825000806828,0.0,0,True,sweep_construction_only,ok,,0.11472624399993947
X-n957-k87,X,cvrplib/X/X-n957-k87.vrp,957,85465.0,87,89291.0,4.4766863628385885,87,2,2.8050821390006604,1.0,0,True,clarke_wright_alns_vns,ok,,3.0306875229998695
X-n1188-k96,XL,cvrplib/XL/XL-n1188-k96.vrp,1188,,,256897.0,,101,0,0.0013105569996696431,0.0,0,True,sweep_construction_only,ok,,0.1170027090001895
X-n1234-k55,XL,cvrplib/XL/XL-n1234-k55.vrp,1234,,,455849.0,,56,0,0.001777258000402071,0.0,0,True,sweep_construction_only,ok,,0.16022852700007206
X-n1281-k29,XL,cvrplib/XL/XL-n1281-k29.vrp,1281,,,147457.0,,29,0,0.0017286820002482273,0.0,0,True,sweep_construction_only,ok,,0.12808773800043127
X-n1374-k278,XL,cvrplib/XL/XL-n1374-k278.vrp,1374,,,407560.0,,322,0,0.0019181690004188567,0.0,0,True,sweep_construction_only,ok,,0.13835508699958154
X-n1328-k19,XL,cvrplib/XL/XL-n1328-k19.vrp,1328,,,279760.0,,19,0,0.0013522250001187786,0.0,0,True,sweep_construction_only,ok,,0.2296516509995854
X-n1421-k232,XL,cvrplib/XL/XL-n1421-k232.vrp,1421,,,589061.0,,259,0,0.001983571999517153,0.0,0,True,sweep_construction_only,ok,,0.14399199899980886
X-n1468-k151,XL,cvrplib/XL/XL-n1468-k151.vrp,1468,,,637907.0,,160,0,0.0020803789993806276,0.0,0,True,sweep_construction_only,ok,,0.1413567959998545
X-n1514-k106,XL,cvrplib/XL/XL-n1514-k106.vrp,1514,,,279758.0,,109,0,0.001530693999484356,0.0,0,True,sweep_construction_only,ok,,0.14303313200070988
X-n1561-k75,XL,cvrplib/XL/XL-n1561-k75.vrp,1561,,,257227.0,,75,0,0.001572328000293055,0.0,0,True,sweep_construction_only,ok,,0.15195636799944623
X-n1608-k39,XL,cvrplib/XL/XL-n1608-k39.vrp,1608,,,223716.0,,40,0,0.0018800879997797892,0.0,0,True,sweep_construction_only,ok,,0.15654136300054233
X-n1654-k11,XL,cvrplib/XL/XL-n1654-k11.vrp,1654,,,518756.0,,11,0,0.00185729600070772,0.0,0,True,sweep_construction_only,ok,,0.19796552799925848
X-n1701-k562,XL,cvrplib/XL/XL-n1701-k562.vrp,1701,,,760549.0,,684,0,0.0023366939994957647,0.0,0,True,sweep_construction_only,ok,,0.2084575489998315
X-n1794-k163,XL,cvrplib/XL/XL-n1794-k163.vrp,1794,,,376700.0,,163,0,0.001836182000261033,0.0,0,True,sweep_construction_only,ok,,0.19248773900017113
X-n1748-k271,XL,cvrplib/XL/XL-n1748-k271.vrp,1748,,,310419.0,,303,0,0.0020364319998407154,0.0,0,True,sweep_construction_only,ok,,0.35930940600064787
X-n1841-k126,XL,cvrplib/XL/XL-n1841-k126.vrp,1841,,,663695.0,,143,0,0.0018594089997350238,0.0,0,True,sweep_construction_only,ok,,0.2295111760004147
X-n1888-k82,XL,cvrplib/XL/XL-n1888-k82.vrp,1888,,,679418.0,,83,0,0.001792306999959692,0.0,0,True,sweep_construction_only,ok,,0.20532081100009236
X-n1934-k46,XL,cvrplib/XL/XL-n1934-k46.vrp,1934,,,204437.0,,47,0,0.0024776099999144208,0.0,0,True,sweep_construction_only,ok,,0.18312101999981678
X-n1981-k13,XL,cvrplib/XL/XL-n1981-k13.vrp,1981,,,253373.0,,13,0,0.001899322000099346,0.0,0,True,sweep_construction_only,ok,,0.33992095299981884
X-n2028-k617,XL,cvrplib/XL/XL-n2028-k617.vrp,2028,,,761677.0,,729,0,0.002876653999919654,0.0,0,True,sweep_construction_only,ok,,0.20278888900065795
X-n2074-k264,XL,cvrplib/XL/XL-n2074-k264.vrp,2074,,,1016108.0,,287,0,0.002228363000540412,0.0,0,True,sweep_construction_only,ok,,0.20504955799970048
X-n2121-k186,XL,cvrplib/XL/XL-n2121-k186.vrp,2121,,,780221.0,,196,0,0.0027150840005560894,0.0,0,True,sweep_construction_only,ok,,0.2184502189993509
X-n2214-k131,XL,cvrplib/XL/XL-n2214-k131.vrp,2214,,,389352.0,,131,0,0.0021012939996580826,0.0,0,True,sweep_construction_only,ok,,0.22798229299951345
X-n2168-k138,XL,cvrplib/XL/XL-n2168-k138.vrp,2168,,,415940.0,,144,0,0.0022090270003900514,0.0,0,True,sweep_construction_only,ok,,0.31238817299981747
X-n2261-k54,XL,cvrplib/XL/XL-n2261-k54.vrp,2261,,,632543.0,,54,0,0.002162908000173047,0.0,0,True,sweep_construction_only,ok,,0.22750716900009138
X-n2307-k34,XL,cvrplib/XL/XL-n2307-k34.vrp,2307,,,379889.0,,34,0,0.0028691400002571754,0.0,0,True,sweep_construction_only,ok,,0.3606929460001993
X-n2354-k631,XL,cvrplib/XL/XL-n2354-k631.vrp,2354,,,1350621.0,,719,0,0.004002333999778784,0.0,0,True,sweep_construction_only,ok,,0.2576522070003193
X-n2401-k408,XL,cvrplib/XL/XL-n2401-k408.vrp,2401,,,911021.0,,462,0,0.003699128999869572,0.0,0,True,sweep_construction_only,ok,,0.28798413000004075
X-n2447-k290,XL,cvrplib/XL/XL-n2447-k290.vrp,2447,,,530352.0,,371,0,0.0037553290003415896,0.0,0,True,sweep_construction_only,ok,,0.4193030879996513
X-n2494-k194,XL,cvrplib/XL/XL-n2494-k194.vrp,2494,,,584157.0,,205,0,0.0026639830002750386,0.0,0,True,sweep_construction_only,ok,,0.510493482000129
X-n2541-k121,XL,cvrplib/XL/XL-n2541-k121.vrp,2541,,,598013.0,,121,0,0.0024328070003321045,0.0,0,True,sweep_construction_only,ok,,0.33383493200017256
X-n2587-k66,XL,cvrplib/XL/XL-n2587-k66.vrp,2587,,,440851.0,,66,0,0.003237422999518458,0.0,0,True,sweep_construction_only,ok,,0.2940892590004296
X-n2634-k17,XL,cvrplib/XL/XL-n2634-k17.vrp,2634,,,455592.0,,17,0,0.0028956480000488227,0.0,0,True,sweep_construction_only,ok,,0.42066319300010946
X-n2681-k540,XL,cvrplib/XL/XL-n2681-k540.vrp,2681,,,1353848.0,,622,0,0.0030578389996662736,0.0,0,True,sweep_construction_only,ok,,0.30768897100006143
X-n2727-k546,XL,cvrplib/XL/XL-n2727-k546.vrp,2727,,,708644.0,,546,0,0.003064155999709328,0.0,0,True,sweep_construction_only,ok,,0.3706141140000909
X-n2774-k286,XL,cvrplib/XL/XL-n2774-k286.vrp,2774,,,814479.0,,302,0,0.002948643000308948,0.0,0,True,sweep_construction_only,ok,,0.37111244199968496
X-n2821-k208,XL,cvrplib/XL/XL-n2821-k208.vrp,2821,,,715263.0,,246,0,0.0034691359996941173,0.0,0,True,sweep_construction_only,ok,,0.30396298699997715
X-n2867-k120,XL,cvrplib/XL/XL-n2867-k120.vrp,2867,,,785463.0,,123,0,0.003940055999919423,0.0,0,True,sweep_construction_only,ok,,0.5572447630001989
X-n2914-k95,XL,cvrplib/XL/XL-n2914-k95.vrp,2914,,,465960.0,,97,0,0.002935145000265038,0.0,0,True,sweep_construction_only,ok,,0.39960854400032986
X-n2961-k55,XL,cvrplib/XL/XL-n2961-k55.vrp,2961,,,944843.0,,56,0,0.003791654999986349,0.0,0,True,sweep_construction_only,ok,,0.3218683389995931
X-n3007-k658,XL,cvrplib/XL/XL-n3007-k658.vrp,3007,,,919972.0,,752,0,0.008604159999777039,0.0,0,True,sweep_construction_only,ok,,0.6487566819996573
X-n3054-k461,XL,cvrplib/XL/XL-n3054-k461.vrp,3054,,,1466493.0,,498,0,0.0035071060001428123,0.0,0,True,sweep_construction_only,ok,,0.7322342759998719
X-n3101-k311,XL,cvrplib/XL/XL-n3101-k311.vrp,3101,,,522279.0,,382,0,0.004154706000008446,0.0,0,True,sweep_construction_only,ok,,0.3545484090000173
X-n3194-k161,XL,cvrplib/XL/XL-n3194-k161.vrp,3194,,,598441.0,,166,0,0.003297627000392822,0.0,0,True,sweep_construction_only,ok,,0.371342082999945
X-n3147-k232,XL,cvrplib/XL/XL-n3147-k232.vrp,3147,,,827741.0,,239,0,0.004061058999468514,0.0,0,True,sweep_construction_only,ok,,0.4191928820000612
X-n3287-k30,XL,cvrplib/XL/XL-n3287-k30.vrp,3287,,,285515.0,,30,0,0.00457926499984751,0.0,0,True,sweep_construction_only,ok,,0.36963170699982584
X-n3241-k115,XL,cvrplib/XL/XL-n3241-k115.vrp,3241,,,584547.0,,118,0,0.003839023000182351,0.0,0,True,sweep_construction_only,ok,,0.4569495100004133
X-n3334-k934,XL,cvrplib/XL/XL-n3334-k934.vrp,3334,,,2368210.0,,1092,0,0.004160340999987966,0.0,0,True,sweep_construction_only,ok,,0.37739498100017954
X-n3408-k524,XL,cvrplib/XL/XL-n3408-k524.vrp,3408,,,1214842.0,,579,0,0.005320235999533907,0.0,0,True,sweep_construction_only,ok,,0.43129204100023344
X-n3484-k436,XL,cvrplib/XL/XL-n3484-k436.vrp,3484,,,1112595.0,,436,0,0.004212212999846088,0.0,0,True,sweep_construction_only,ok,,0.5716867740002272
X-n3561-k229,XL,cvrplib/XL/XL-n3561-k229.vrp,3561,,,626668.0,,240,0,0.004010915999970166,0.0,0,True,sweep_construction_only,ok,,0.6059129499999472
X-n3640-k211,XL,cvrplib/XL/XL-n3640-k211.vrp,3640,,,682028.0,,217,0,0.0048889220006458345,0.0,0,True,sweep_construction_only,ok,,0.6795733540002402
X-n3721-k77,XL,cvrplib/XL/XL-n3721-k77.vrp,3721,,,1015634.0,,79,0,0.0045069210000292514,0.0,0,True,sweep_construction_only,ok,,0.679917026000112
X-n3804-k29,XL,cvrplib/XL/XL-n3804-k29.vrp,3804,,,596933.0,,29,0,0.004467874000511074,0.0,0,True,sweep_construction_only,ok,,0.6025768139998036
X-n3888-k1010,XL,cvrplib/XL/XL-n3888-k1010.vrp,3888,,,2573292.0,,1292,0,0.006693584999993618,0.0,0,True,sweep_construction_only,ok,,0.5767332520008495
X-n3975-k687,XL,cvrplib/XL/XL-n3975-k687.vrp,3975,,,1030132.0,,762,0,0.004671508999308571,0.0,0,True,sweep_construction_only,ok,,0.539191624000523
X-n4063-k347,XL,cvrplib/XL/XL-n4063-k347.vrp,4063,,,1683404.0,,367,0,0.004249415999765915,0.0,0,True,sweep_construction_only,ok,,0.592729515999963
X-n4153-k291,XL,cvrplib/XL/XL-n4153-k291.vrp,4153,,,713262.0,,305,0,0.00570755500029918,0.0,0,True,sweep_construction_only,ok,,0.6630227759997069
X-n4245-k203,XL,cvrplib/XL/XL-n4245-k203.vrp,4245,,,1013939.0,,203,0,0.0063674169996374985,0.0,0,True,sweep_construction_only,ok,,0.647837385999992
X-n4340-k148,XL,cvrplib/XL/XL-n4340-k148.vrp,4340,,,1507223.0,,151,0,0.005867445000149019,0.0,0,True,sweep_construction_only,ok,,0.6724100809997253
X-n4436-k48,XL,cvrplib/XL/XL-n4436-k48.vrp,4436,,,387482.0,,48,0,0.0044499249997898005,0.0,0,True,sweep_construction_only,ok,,0.9339055730006294
X-n4535-k1134,XL,cvrplib/XL/XL-n4535-k1134.vrp,4535,,,1613162.0,,1134,0,0.006605825999940862,0.0,0,True,sweep_construction_only,ok,,0.8529235919995699
X-n4635-k790,XL,cvrplib/XL/XL-n4635-k790.vrp,4635,,,1237581.0,,888,0,0.007500900000195543,0.0,0,True,sweep_construction_only,ok,,0.8343303169995124
X-n4738-k487,XL,cvrplib/XL/XL-n4738-k487.vrp,4738,,,2061975.0,,521,0,0.0055943050001587835,0.0,0,True,sweep_construction_only,ok,,0.9131475909998699
