instance,subset,path,dimension,bks,bks_routes,cost,gap_pct,routes,iterations,time,time_limit,seed,feasible,mode,status,error,wall_time
XML100_1114_27,XML,cvrplib/XML/XML100_1114_27.vrp,101,,,13324.0,,7,0,0.008818588000394811,0.0,0,True,clarke_wright_construction_only,ok,,0.14451196800018806
XML100_1115_01,XML,cvrplib/XML/XML100_1115_01.vrp,101,,,12483.0,,5,0,0.0066383480007061735,0.0,0,True,clarke_wright_construction_only,ok,,0.08680508600082248
XML100_1115_03,XML,cvrplib/XML/XML100_1115_03.vrp,101,,,12560.0,,6,0,0.0059996059999321005,0.0,0,True,clarke_wright_construction_only,ok,,0.10378421899986279
XML100_1115_02,XML,cvrplib/XML/XML100_1115_02.vrp,101,,,11574.0,,6,0,0.013052086000243435,0.0,0,True,clarke_wright_construction_only,ok,,0.16582670499974483
XML100_1115_04,XML,cvrplib/XML/XML100_1115_04.vrp,101,,,9874.0,,5,0,0.010121333999450144,0.0,0,True,clarke_wright_construction_only,ok,,0.15682665900021675
XML100_1115_05,XML,cvrplib/XML/XML100_1115_05.vrp,101,,,11559.0,,5,0,0.014044119999198301,0.0,0,True,clarke_wright_construction_only,ok,,0.15880115800064232
XML100_1115_06,XML,cvrplib/XML/XML100_1115_06.vrp,101,,,11884.0,,7,0,0.0043472209999890765,0.0,0,True,clarke_wright_construction_only,ok,,0.0721822859995882
XML100_1115_07,XML,cvrplib/XML/XML100_1115_07.vrp,101,,,14079.0,,6,0,0.004309134999857633,0.0,0,True,clarke_wright_construction_only,ok,,0.10057013200002984
XML100_1115_08,XML,cvrplib/XML/XML100_1115_08.vrp,101,,,11472.0,,5,0,0.004925857999296568,0.0,0,True,clarke_wright_construction_only,ok,,0.12456872499933525
XML100_1115_10,XML,cvrplib/XML/XML100_1115_10.vrp,101,,,12505.0,,6,0,0.0061303720003706985,0.0,0,True,clarke_wright_construction_only,ok,,0.072399258000587
XML100_1115_09,XML,cvrplib/XML/XML100_1115_09.vrp,101,,,12880.0,,6,0,0.004268253999725857,0.0,0,True,clarke_wright_construction_only,ok,,0.12804320900067978
XML100_1115_12,XML,cvrplib/XML/XML100_1115_12.vrp,101,,,12655.0,,6,0,0.006215749999682885,0.0,0,True,clarke_wright_construction_only,ok,,0.10609728600047674
XML100_1115_11,XML,cvrplib/XML/XML100_1115_11.vrp,101,,,11959.0,,6,0,0.014987006000410474,0.0,0,True,clarke_wright_construction_only,ok,,0.1411272020004617
XML100_1115_13,XML,cvrplib/XML/XML100_1115_13.vrp,101,,,11806.0,,5,0,0.0045225800004118355,0.0,0,True,clarke_wright_construction_only,ok,,0.08100153299983504
XML100_1115_14,XML,cvrplib/XML/XML100_1115_14.vrp,101,,,11807.0,,5,0,0.013318083999365626,0.0,0,True,clarke_wright_construction_only,ok,,0.14092169900050067
XML100_1115_15,XML,cvrplib/XML/XML100_1115_15.vrp,101,,,12285.0,,7,0,0.005167768999854161,0.0,0,True,clarke_wright_construction_only,ok,,0.07171824899978674
XML100_1115_16,XML,cvrplib/XML/XML100_1115_16.vrp,101,,,13691.0,,5,0,0.005211059000430396,0.0,0,True,clarke_wright_construction_only,ok,,0.07613410100020701
XML100_1115_17,XML,cvrplib/XML/XML100_1115_17.vrp,101,,,11918.0,,6,0,0.014507866000712966,0.0,0,True,clarke_wright_construction_only,ok,,0.12431740400006674
XML100_1115_18,XML,cvrplib/XML/XML100_1115_18.vrp,101,,,10161.0,,5,0,0.004809784999451949,0.0,0,True,clarke_wright_construction_only,ok,,0.0987225649996617
XML100_1115_19,XML,cvrplib/XML/XML100_1115_19.vrp,101,,,11367.0,,5,0,0.004984031999811123,0.0,0,True,clarke_wright_construction_only,ok,,0.08370748500055925
XML100_1115_20,XML,cvrplib/XML/XML100_1115_20.vrp,101,,,11917.0,,6,0,0.005879692000235082,0.0,0,True,clarke_wright_construction_only,ok,,0.0667868090004049
XML100_1115_22,XML,cvrplib/XML/XML100_1115_22.vrp,101,,,12763.0,,6,0,0.004526093999629666,0.0,0,True,clarke_wright_construction_only,ok,,0.06879462800043257
XML100_1115_21,XML,cvrplib/XML/XML100_1115_21.vrp,101,,,11557.0,,5,0,0.014051492000362487,0.0,0,True,clarke_wright_construction_only,ok,,0.1452276879999772
XML100_1115_23,XML,cvrplib/XML/XML100_1115_23.vrp,101,,,11572.0,,5,0,0.013460474000567046,0.0,0,True,clarke_wright_construction_only,ok,,0.12985378699977446
XML100_1115_24,XML,cvrplib/XML/XML100_1115_24.vrp,101,,,11945.0,,6,0,0.0053380829995148815,0.0,0,True,clarke_wright_construction_only,ok,,0.09123533700039843
XML100_1115_25,XML,cvrplib/XML/XML100_1115_25.vrp,101,,,12263.0,,5,0,0.006215192999661667,0.0,0,True,clarke_wright_construction_only,ok,,0.07097671500014258
XML100_1115_26,XML,cvrplib/XML/XML100_1115_26.vrp,101,,,14998.0,,6,0,0.004577007000079902,0.0,0,True,clarke_wright_construction_only,ok,,0.07273510300001362
XML100_1116_01,XML,cvrplib/XML/XML100_1116_01.vrp,101,,,8933.0,,3,0,0.004296301000067615,0.0,0,True,clarke_wright_construction_only,ok,,0.07145439999931114
XML100_1115_27,XML,cvrplib/XML/XML100_1115_27.vrp,101,,,10059.0,,5,0,0.0055299030000242055,0.0,0,True,clarke_wright_construction_only,ok,,0.07494301599945175
XML100_1116_02,XML,cvrplib/XML/XML100_1116_02.vrp,101,,,10754.0,,3,0,0.004623980999895139,0.0,0,True,clarke_wright_construction_only,ok,,0.1398871519995737
XML100_1116_03,XML,cvrplib/XML/XML100_1116_03.vrp,101,,,9169.0,,3,0,0.005065569000180403,0.0,0,True,clarke_wright_construction_only,ok,,0.11551855699963198
XML100_1116_04,XML,cvrplib/XML/XML100_1116_04.vrp,101,,,10055.0,,3,0,0.0062366430001929984,0.0,0,True,clarke_wright_construction_only,ok,,0.07314017999942735
XML100_1116_05,XML,cvrplib/XML/XML100_1116_05.vrp,101,,,9263.0,,4,0,0.012988812000003236,0.0,0,True,clarke_wright_construction_only,ok,,0.15198498599966115
XML100_1116_06,XML,cvrplib/XML/XML100_1116_06.vrp,101,,,11351.0,,4,0,0.0073365939997529495,0.0,0,True,clarke_wright_construction_only,ok,,0.07932795099986834
XML100_1116_08,XML,cvrplib/XML/XML100_1116_08.vrp,101,,,9788.0,,3,0,0.00442539300001954,0.0,0,True,clarke_wright_construction_only,ok,,0.06590150800002448
XML100_1116_07,XML,cvrplib/XML/XML100_1116_07.vrp,101,,,8912.0,,3,0,0.008932899999308574,0.0,0,True,clarke_wright_construction_only,ok,,0.1550076319999789
XML100_1116_09,XML,cvrplib/XML/XML100_1116_09.vrp,101,,,10238.0,,3,0,0.00690477300031489,0.0,0,True,clarke_wright_construction_only,ok,,0.11489077900023403
XML100_1116_10,XML,cvrplib/XML/XML100_1116_10.vrp,101,,,10393.0,,3,0,0.0072908550000647665,0.0,0,True,clarke_wright_construction_only,ok,,0.08446032700067008
XML100_1116_11,XML,cvrplib/XML/XML100_1116_11.vrp,101,,,9782.0,,3,0,0.011396502000025066,0.0,0,True,clarke_wright_construction_only,ok,,0.16510404600012407
XML100_1116_12,XML,cvrplib/XML/XML100_1116_12.vrp,101,,,10776.0,,4,0,0.015049964000354521,0.0,0,True,clarke_wright_construction_only,ok,,0.14502545899995312
XML100_1116_13,XML,cvrplib/XML/XML100_1116_13.vrp,101,,,9871.0,,3,0,0.00447123600042687,0.0,0,True,clarke_wright_construction_only,ok,,0.12028818599992519
XML100_1116_14,XML,cvrplib/XML/XML100_1116_14.vrp,101,,,10256.0,,4,0,0.0050204250001115724,0.0,0,True,clarke_wright_construction_only,ok,,0.11561061900010827
XML100_1116_15,XML,cvrplib/XML/XML100_1116_15.vrp,101,,,9305.0,,3,0,0.008455268999568943,0.0,0,True,clarke_wright_construction_only,ok,,0.112318248999145
XML100_1116_16,XML,cvrplib/XML/XML100_1116_16.vrp,101,,,9432.0,,3,0,0.009845743000369112,0.0,0,True,clarke_wright_construction_only,ok,,0.10219381400020211
XML100_1116_17,XML,cvrplib/XML/XML100_1116_17.vrp,101,,,10679.0,,3,0,0.014223739000044588,0.0,0,True,clarke_wright_construction_only,ok,,0.1003162480001265
XML100_1116_18,XML,cvrplib/XML/XML100_1116_18.vrp,101,,,10777.0,,4,0,0.0061510319992521545,0.0,0,True,clarke_wright_construction_only,ok,,0.13662042600026325
XML100_1116_19,XML,cvrplib/XML/XML100_1116_19.vrp,101,,,9345.0,,3,0,0.005609583000477869,0.0,0,True,clarke_wright_construction_only,ok,,0.11095352400025149
XML100_1116_20,XML,cvrplib/XML/XML100_1116_20.vrp,101,,,10736.0,,3,0,0.004295596999327245,0.0,0,True,clarke_wright_construction_only,ok,,0.0659642509999685
XML100_1116_22,XML,cvrplib/XML/XML100_1116_22.vrp,101,,,10811.0,,4,0,0.00448229299945524,0.0,0,True,clarke_wright_construction_only,ok,,0.06586325399985071
XML100_1116_21,XML,cvrplib/XML/XML100_1116_21.vrp,101,,,9173.0,,3,0,0.013920802000029653,0.0,0,True,clarke_wright_construction_only,ok,,0.1437594570006695
XML100_1116_23,XML,cvrplib/XML/XML100_1116_23.vrp,101,,,8740.0,,3,0,0.0068882240002494655,0.0,0,True,clarke_wright_construction_only,ok,,0.07424803100002464
XML100_1116_25,XML,cvrplib/XML/XML100_1116_25.vrp,101,,,10446.0,,4,0,0.004619143000127224,0.0,0,True,clarke_wright_construction_only,ok,,0.06689876800010097
XML100_1116_24,XML,cvrplib/XML/XML100_1116_24.vrp,101,,,10363.0,,3,0,0.009674830000221846,0.0,0,True,clarke_wright_construction_only,ok,,0.15254721100063762
XML100_1116_26,XML,cvrplib/XML/XML100_1116_26.vrp,101,,,9793.0,,3,0,0.009916111000165984,0.0,0,True,clarke_wright_construction_only,ok,,0.11235986500014405
XML100_1116_27,XML,cvrplib/XML/XML100_1116_27.vrp,101,,,9742.0,,3,0,0.00450475399975403,0.0,0,True,clarke_wright_construction_only,ok,,0.07688998100002209
XML100_1121_01,XML,cvrplib/XML/XML100_1121_01.vrp,101,,,26608.0,,27,0,0.005529408999791485,0.0,0,True,clarke_wright_construction_only,ok,,0.09291550099987944
XML100_1121_02,XML,cvrplib/XML/XML100_1121_02.vrp,101,,,37351.0,,29,0,0.013207310000325378,0.0,0,True,clarke_wright_construction_only,ok,,0.14339233099963167
XML100_1121_03,XML,cvrplib/XML/XML100_1121_03.vrp,101,,,32616.0,,22,0,0.005439763000140374,0.0,0,True,clarke_wright_construction_only,ok,,0.1350399679995462
XML100_1121_04,XML,cvrplib/XML/XML100_1121_04.vrp,101,,,25184.0,,26,0,0.005740663999858953,0.0,0,True,clarke_wright_construction_only,ok,,0.09856485899945255
XML100_1121_05,XML,cvrplib/XML/XML100_1121_05.vrp,101,,,41393.0,,33,0,0.00908740900013072,0.0,0,True,clarke_wright_construction_only,ok,,0.15042324300065957
XML100_1121_06,XML,cvrplib/XML/XML100_1121_06.vrp,101,,,30737.0,,27,0,0.010385208000116108,0.0,0,True,clarke_wright_construction_only,ok,,0.11370965100013564
XML100_1121_07,XML,cvrplib/XML/XML100_1121_07.vrp,101,,,29667.0,,25,0,0.005312828000569425,0.0,0,True,clarke_wright_construction_only,ok,,0.0938626330007537
XML100_1121_08,XML,cvrplib/XML/XML100_1121_08.vrp,101,,,22404.0,,22,0,0.005095677000099386,0.0,0,True,clarke_wright_construction_only,ok,,0.06646489900049346
XML100_1121_10,XML,cvrplib/XML/XML100_1121_10.vrp,101,,,39022.0,,31,0,0.004432924999491661,0.0,0,True,clarke_wright_construction_only,ok,,0.06357627799934562
XML100_1121_09,XML,cvrplib/XML/XML100_1121_09.vrp,101,,,39252.0,,25,0,0.00961444200038386,0.0,0,True,clarke_wright_construction_only,ok,,0.10360277499967196
XML100_1121_12,XML,cvrplib/XML/XML100_1121_12.vrp,101,,,35000.0,,27,0,0.005672362000041176,0.0,0,True,clarke_wright_construction_only,ok,,0.07112924800003384
XML100_1121_11,XML,cvrplib/XML/XML100_1121_11.vrp,101,,,29844.0,,25,0,0.005217172999437025,0.0,0,True,clarke_wright_construction_only,ok,,0.13051739999991696
XML100_1121_13,XML,cvrplib/XML/XML100_1121_13.vrp,101,,,35175.0,,35,0,0.005792650000330468,0.0,0,True,clarke_wright_construction_only,ok,,0.06362474699926679
XML100_1121_15,XML,cvrplib/XML/XML100_1121_15.vrp,101,,,27326.0,,26,0,0.005317207000189228,0.0,0,True,clarke_wright_construction_only,ok,,0.07944253200003004
XML100_1121_14,XML,cvrplib/XML/XML100_1121_14.vrp,101,,,28707.0,,22,0,0.01046826499987219,0.0,0,True,clarke_wright_construction_only,ok,,0.1531339580005806
XML100_1121_16,XML,cvrplib/XML/XML100_1121_16.vrp,101,,,26875.0,,22,0,0.00441483199938375,0.0,0,True,clarke_wright_construction_only,ok,,0.10558027099978062
XML100_1121_17,XML,cvrplib/XML/XML100_1121_17.vrp,101,,,42073.0,,30,0,0.013991973999509355,0.0,0,True,clarke_wright_construction_only,ok,,0.14044840600035968
XML100_1121_18,XML,cvrplib/XML/XML100_1121_18.vrp,101,,,29964.0,,25,0,0.009153211999546329,0.0,0,True,clarke_wright_construction_only,ok,,0.10553053800049383
XML100_1121_19,XML,cvrplib/XML/XML100_1121_19.vrp,101,,,33310.0,,33,0,0.004422943999998097,0.0,0,True,clarke_wright_construction_only,ok,,0.06311798800015822
XML100_1121_21,XML,cvrplib/XML/XML100_1121_21.vrp,101,,,33450.0,,23,0,0.0059530420003284235,0.0,0,True,clarke_wright_construction_only,ok,,0.062252230999547464
XML100_1121_20,XML,cvrplib/XML/XML100_1121_20.vrp,101,,,38051.0,,31,0,0.013745029999881808,0.0,0,True,clarke_wright_construction_only,ok,,0.134170324000479
XML100_1121_22,XML,cvrplib/XML/XML100_1121_22.vrp,101,,,35210.0,,29,0,0.005548120999264938,0.0,0,True,clarke_wright_construction_only,ok,,0.06800186500004202
XML100_1121_23,XML,cvrplib/XML/XML100_1121_23.vrp,101,,,29958.0,,23,0,0.005751536999923701,0.0,0,True,clarke_wright_construction_only,ok,,0.1514521560002322
XML100_1121_24,XML,cvrplib/XML/XML100_1121_24.vrp,101,,,26240.0,,28,0,0.015010534000793996,0.0,0,True,clarke_wright_construction_only,ok,,0.1621592960000271
XML100_1121_25,XML,cvrplib/XML/XML100_1121_25.vrp,101,,,26964.0,,27,0,0.004567761000544124,0.0,0,True,clarke_wright_construction_only,ok,,0.07502264600043418
XML100_1121_26,XML,cvrplib/XML/XML100_1121_26.vrp,101,,,29711.0,,23,0,0.014237546000003931,0.0,0,True,clarke_wright_construction_only,ok,,0.1610804529991583
XML100_1122_01,XML,cvrplib/XML/XML100_1122_01.vrp,101,,,21773.0,,14,0,0.00606570499985537,0.0,0,True,clarke_wright_construction_only,ok,,0.06926880099945265
XML100_1121_27,XML,cvrplib/XML/XML100_1121_27.vrp,101,,,27805.0,,23,0,0.014329677999739943,0.0,0,True,clarke_wright_construction_only,ok,,0.14130234500044025
XML100_1122_02,XML,cvrplib/XML/XML100_1122_02.vrp,101,,,18527.0,,14,0,0.0057971269998233765,0.0,0,True,clarke_wright_construction_only,ok,,0.12485574800030008
XML100_1122_03,XML,cvrplib/XML/XML100_1122_03.vrp,101,,,23047.0,,18,0,0.012684629999967001,0.0,0,True,clarke_wright_construction_only,ok,,0.1581178690003071
XML100_1122_04,XML,cvrplib/XML/XML100_1122_04.vrp,101,,,21260.0,,14,0,0.0048253109998768196,0.0,0,True,clarke_wright_construction_only,ok,,0.07213768800011167
XML100_1122_05,XML,cvrplib/XML/XML100_1122_05.vrp,101,,,23735.0,,20,0,0.004260992999661539,0.0,0,True,clarke_wright_construction_only,ok,,0.07763859199985745
XML100_1122_06,XML,cvrplib/XML/XML100_1122_06.vrp,101,,,23802.0,,20,0,0.004597380999257439,0.0,0,True,clarke_wright_construction_only,ok,,0.07872638700064272
XML100_1122_07,XML,cvrplib/XML/XML100_1122_07.vrp,101,,,18912.0,,15,0,0.006483670999841706,0.0,0,True,clarke_wright_construction_only,ok,,0.0773497979998865
XML100_1122_08,XML,cvrplib/XML/XML100_1122_08.vrp,101,,,30775.0,,19,0,0.013728926000112551,0.0,0,True,clarke_wright_construction_only,ok,,0.1541943039992475
XML100_1122_09,XML,cvrplib/XML/XML100_1122_09.vrp,101,,,20259.0,,15,0,0.009304295000220009,0.0,0,True,clarke_wright_construction_only,ok,,0.14156614700004866
XML100_1122_10,XML,cvrplib/XML/XML100_1122_10.vrp,101,,,20639.0,,17,0,0.0047916169996824465,0.0,0,True,clarke_wright_construction_only,ok,,0.10667828699934034
XML100_1122_11,XML,cvrplib/XML/XML100_1122_11.vrp,101,,,25391.0,,19,0,0.004460037000171724,0.0,0,True,clarke_wright_construction_only,ok,,0.08873271199990995
XML100_1122_12,XML,cvrplib/XML/XML100_1122_12.vrp,101,,,25874.0,,18,0,0.0068202550000933115,0.0,0,True,clarke_wright_construction_only,ok,,0.13763843900051143
XML100_1122_13,XML,cvrplib/XML/XML100_1122_13.vrp,101,,,19102.0,,15,0,0.013846796000507311,0.0,0,True,clarke_wright_construction_only,ok,,0.15510253299999022
XML100_1122_14,XML,cvrplib/XML/XML100_1122_14.vrp,101,,,18187.0,,14,0,0.004808252000657376,0.0,0,True,clarke_wright_construction_only,ok,,0.07598100599989266
XML100_1122_15,XML,cvrplib/XML/XML100_1122_15.vrp,101,,,25846.0,,20,0,0.005905654999878607,0.0,0,True,clarke_wright_construction_only,ok,,0.07055082199985918
XML100_1122_16,XML,cvrplib/XML/XML100_1122_16.vrp,101,,,16449.0,,15,0,0.005814258999635058,0.0,0,True,clarke_wright_construction_only,ok,,0.10300461900078517
XML100_1122_17,XML,cvrplib/XML/XML100_1122_17.vrp,101,,,22872.0,,18,0,0.014521273000354995,0.0,0,True,clarke_wright_construction_only,ok,,0.16309239200018055
XML100_1122_18,XML,cvrplib/XML/XML100_1122_18.vrp,101,,,22475.0,,15,0,0.010412253000140481,0.0,0,True,clarke_wright_construction_only,ok,,0.1541572840005756
XML100_1122_20,XML,cvrplib/XML/XML100_1122_20.vrp,101,,,27125.0,,20,0,0.004710123999757343,0.0,0,True,clarke_wright_construction_only,ok,,0.07709346899991942
XML100_1122_19,XML,cvrplib/XML/XML100_1122_19.vrp,101,,,23574.0,,14,0,0.012384776000544662,0.0,0,True,clarke_wright_construction_only,ok,,0.1612575259996447
XML100_1122_21,XML,cvrplib/XML/XML100_1122_21.vrp,101,,,18360.0,,15,0,0.004775240000526537,0.0,0,True,clarke_wright_construction_only,ok,,0.11630159100059245
XML100_1122_22,XML,cvrplib/XML/XML100_1122_22.vrp,101,,,24128.0,,14,0,0.014347551000355452,0.0,0,True,clarke_wright_construction_only,ok,,0.15711206099967967
XML100_1122_23,XML,cvrplib/XML/XML100_1122_23.vrp,101,,,20780.0,,13,0,0.011138314999698196,0.0,0,True,clarke_wright_construction_only,ok,,0.14949020499989274
XML100_1122_24,XML,cvrplib/XML/XML100_1122_24.vrp,101,,,24708.0,,18,0,0.014698009999847272,0.0,0,True,clarke_wright_construction_only,ok,,0.16018194599928393
XML100_1122_25,XML,cvrplib/XML/XML100_1122_25.vrp,101,,,20055.0,,17,0,0.0064410089999000775,0.0,0,True,clarke_wright_construction_only,ok,,0.07531362900044769
XML100_1122_26,XML,cvrplib/XML/XML100_1122_26.vrp,101,,,19604.0,,13,0,0.0058312910005042795,0.0,0,True,clarke_wright_construction_only,ok,,0.0878861399996822
XML100_1122_27,XML,cvrplib/XML/XML100_1122_27.vrp,101,,,18279.0,,16,0,0.014468563000264112,0.0,0,True,clarke_wright_construction_only,ok,,0.1591749079998408
XML100_1123_01,XML,cvrplib/XML/XML100_1123_01.vrp,101,,,16866.0,,12,0,0.009018573000503238,0.0,0,True,clarke_wright_construction_only,ok,,0.08791910600029951
XML100_1123_02,XML,cvrplib/XML/XML100_1123_02.vrp,101,,,20322.0,,12,0,0.004916980000416515,0.0,0,True,clarke_wright_construction_only,ok,,0.09880109599998832
XML100_1123_04,XML,cvrplib/XML/XML100_1123_04.vrp,101,,,15395.0,,12,0,0.006211919000634225,0.0,0,True,clarke_wright_construction_only,ok,,0.07245168999997986
XML100_1123_03,XML,cvrplib/XML/XML100_1123_03.vrp,101,,,18565.0,,11,0,0.014388055000381428,0.0,0,True,clarke_wright_construction_only,ok,,0.1418219159995715
XML100_1123_06,XML,cvrplib/XML/XML100_1123_06.vrp,101,,,19541.0,,12,0,0.005262929999844346,0.0,0,True,clarke_wright_construction_only,ok,,0.07365289100016525
XML100_1123_05,XML,cvrplib/XML/XML100_1123_05.vrp,101,,,17779.0,,13,0,0.013600956000118458,0.0,0,True,clarke_wright_construction_only,ok,,0.15017858800001704
XML100_1123_07,XML,cvrplib/XML/XML100_1123_07.vrp,101,,,13956.0,,11,0,0.0056955100008053705,0.0,0,True,clarke_wright_construction_only,ok,,0.09682040499956202
XML100_1123_08,XML,cvrplib/XML/XML100_1123_08.vrp,101,,,18328.0,,12,0,0.005818753000312427,0.0,0,True,clarke_wright_construction_only,ok,,0.12227582300056383
XML100_1123_10,XML,cvrplib/XML/XML100_1123_10.vrp,101,,,13027.0,,10,0,0.006012225000631588,0.0,0,True,clarke_wright_construction_only,ok,,0.07178745700002764
XML100_1123_09,XML,cvrplib/XML/XML100_1123_09.vrp,101,,,19569.0,,12,0,0.013839549999829615,0.0,0,True,clarke_wright_construction_only,ok,,0.14256316000046354
XML100_1123_11,XML,cvrplib/XML/XML100_1123_11.vrp,101,,,15795.0,,9,0,0.004208676999951422,0.0,0,True,clarke_wright_construction_only,ok,,0.1262039299999742
XML100_1123_12,XML,cvrplib/XML/XML100_1123_12.vrp,101,,,16225.0,,10,0,0.00914472900058172,0.0,0,True,clarke_wright_construction_only,ok,,0.14571804400020483
XML100_1123_14,XML,cvrplib/XML/XML100_1123_14.vrp,101,,,19792.0,,11,0,0.005602549000286672,0.0,0,True,clarke_wright_construction_only,ok,,0.07234213100036868
XML100_1123_13,XML,cvrplib/XML/XML100_1123_13.vrp,101,,,16048.0,,12,0,0.013125970999681158,0.0,0,True,clarke_wright_construction_only,ok,,0.12998900599995977
XML100_1123_15,XML,cvrplib/XML/XML100_1123_15.vrp,101,,,15591.0,,9,0,0.010408974000711169,0.0,0,True,clarke_wright_construction_only,ok,,0.14753271199970186
XML100_1123_16,XML,cvrplib/XML/XML100_1123_16.vrp,101,,,19849.0,,12,0,0.006504703999780759,0.0,0,True,clarke_wright_construction_only,ok,,0.11493075900034455
XML100_1123_17,XML,cvrplib/XML/XML100_1123_17.vrp,101,,,14663.0,,10,0,0.0060977630000706995,0.0,0,True,clarke_wright_construction_only,ok,,0.08894599599989306
XML100_1123_18,XML,cvrplib/XML/XML100_1123_18.vrp,101,,,16323.0,,9,0,0.005371607000597578,0.0,0,True,clarke_wright_construction_only,ok,,0.12623445200006245
XML100_1123_20,XML,cvrplib/XML/XML100_1123_20.vrp,101,,,16915.0,,11,0,0.00594833099967218,0.0,0,True,clarke_wright_construction_only,ok,,0.07011380099993403
XML100_1123_19,XML,cvrplib/XML/XML100_1123_19.vrp,101,,,19110.0,,10,0,0.006214074000126857,0.0,0,True,clarke_wright_construction_only,ok,,0.09760205800012045
XML100_1123_21,XML,cvrplib/XML/XML100_1123_21.vrp,101,,,15998.0,,9,0,0.0052218079999875044,0.0,0,True,clarke_wright_construction_only,ok,,0.09398293100002775
XML100_1123_22,XML,cvrplib/XML/XML100_1123_22.vrp,101,,,19470.0,,12,0,0.009588572999746248,0.0,0,True,clarke_wright_construction_only,ok,,0.14489918599974771
XML100_1123_23,XML,cvrplib/XML/XML100_1123_23.vrp,101,,,17494.0,,9,0,0.005077688999335805,0.0,0,True,clarke_wright_construction_only,ok,,0.07438875899970299
XML100_1123_25,XML,cvrplib/XML/XML100_1123_25.vrp,101,,,13870.0,,10,0,0.004520046999459737,0.0,0,True,clarke_wright_construction_only,ok,,0.07015894100004516
XML100_1123_24,XML,cvrplib/XML/XML100_1123_24.vrp,101,,,19535.0,,13,0,0.008076393000010285,0.0,0,True,clarke_wright_construction_only,ok,,0.14482978000069124
XML100_1123_26,XML,cvrplib/XML/XML100_1123_26.vrp,101,,,18042.0,,11,0,0.0066127899999628426,0.0,0,True,clarke_wright_construction_only,ok,,0.07072270000026037
XML100_1124_01,XML,cvrplib/XML/XML100_1124_01.vrp,101,,,11413.0,,7,0,0.004401356000016676,0.0,0,True,clarke_wright_construction_only,ok,,0.07020719799947983
XML100_1124_02,XML,cvrplib/XML/XML100_1124_02.vrp,101,,,13073.0,,8,0,0.005364276000364043,0.0,0,True,clarke_wright_construction_only,ok,,0.06961549100014963
XML100_1123_27,XML,cvrplib/XML/XML100_1123_27.vrp,101,,,12954.0,,11,0,0.008787346000644902,0.0,0,True,clarke_wright_construction_only,ok,,0.14605838599982235
XML100_1124_03,XML,cvrplib/XML/XML100_1124_03.vrp,101,,,14194.0,,8,0,0.009933436999745027,0.0,0,True,clarke_wright_construction_only,ok,,0.16199254599996493
XML100_1124_04,XML,cvrplib/XML/XML100_1124_04.vrp,101,,,16147.0,,9,0,0.008288901000014448,0.0,0,True,clarke_wright_construction_only,ok,,0.15361700799985556
